Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 20 [6000/49000 (12%)]	Train Loss: 0.000264	Val Loss: 0.001664	Val Acc: 96.2
Train Epoch: 20 [8000/49000 (16%)]	Train Loss: 0.000544	Val Loss: 0.001605	Val Acc: 95.4
Train Epoch: 20 [10000/49000 (20%)]	Train Loss: 0.000756	Val Loss: 0.001635	Val Acc: 95.8
Train Epoch: 20 [12000/49000 (24%)]	Train Loss: 0.000479	Val Loss: 0.001981	Val Acc: 95.8
Train Epoch: 20 [14000/49000 (29%)]	Train Loss: 0.000709	Val Loss: 0.001618	Val Acc: 96.2
Train Epoch: 20 [16000/49000 (33%)]	Train Loss: 0.000260	Val Loss: 0.002315	Val Acc: 95.2
Train Epoch: 20 [18000/49000 (37%)]	Train Loss: 0.000699	Val Loss: 0.001534	Val Acc: 96.6
Train Epoch: 20 [20000/49000 (41%)]	Train Loss: 0.000300	Val Loss: 0.002044	Val Acc: 96.4
Train Epoch: 20 [22000/49000 (45%)]	Train Loss: 0.000285	Val Loss: 0.001782	Val Acc: 95.8
Train Epoch: 20 [24000/49000 (49%)]	Train Loss: 0.000401	Val Loss: 0.000712	Val Acc: 97.6
Train Epoch: 20 [26000/49000 (53%)]	Train Loss: 0.000267	Val Loss: 0.002350	Val Acc: 95.0
Train Epoch: 20 [28000/49000 (57%)]	Train Loss: 0.000554	Val Loss: 0.002191	Val Acc: 95.8
Train Epoch: 20 [30000/49000 (61%)]	Train Loss: 0.000158	Val Loss: 0.001937	Val Acc: 96.4
Train Epoch: 20 [32000/49000 (65%)]	Train Loss: 0.000353	Val Loss: 0.001875	Val Acc: 95.6
Train Epoch: 20 [34000/49000 (69%)]	Train Loss: 0.000211	Val Loss: 0.002609	Val Acc: 95.4
Train Epoch: 20 [36000/49000 (73%)]	Train Loss: 0.000237	Val Loss: 0.001314	Val Acc: 97.0
Train Epoch: 20 [38000/49000 (78%)]	Train Loss: 0.000045	Val Loss: 0.001777	Val Acc: 96.0
Train Epoch: 20 [40000/49000 (82%)]	Train Loss: 0.000103	Val Loss: 0.001658	Val Acc: 96.2
Train Epoch: 20 [42000/49000 (86%)]	Train Loss: 0.000427	Val Loss: 0.002310	Val Acc: 94.8
Train Epoch: 20 [44000/49000 (90%)]	Train Loss: 0.000328	Val Loss: 0.002288	Val Acc: 95.0
Train Epoch: 20 [46000/49000 (94%)]	Train Loss: 0.000265	Val Loss: 0.002072	Val Acc: 95.6
Train Epoch: 20 [48000/49000 (98%)]	Train Loss: 0.000294	Val Loss: 0.002159	Val Acc: 95.8

test set: Average loss: 0.0028, Accuracy: 9477.0/10000.0 (95%)

